timestamp,web_acl,regra,acao,source_ip,uri,country,http_method,status_code,user_agent
2026-03-30 00:37:08.452,WEBACL-ALB,Default_Action,ALLOW,51.68.111.215,/,FR,GET,0,
2026-03-30 00:37:08.008,WEBACL-ALB,Default_Action,ALLOW,51.68.111.215,/robots.txt,FR,GET,0,
2026-03-30 00:37:07.709,WEBACL-ALB,Default_Action,ALLOW,51.68.111.215,/robots.txt,FR,GET,0,
2026-03-30 00:37:07.415,WEBACL-ALB,Default_Action,ALLOW,51.68.111.215,/robots.txt,FR,GET,0,
2026-03-30 00:36:56.508,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:36:56.473,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:36:53.402,WEBACL-ALB,Default_Action,ALLOW,78.47.173.76,/,DE,HEAD,0,
2026-03-30 00:36:53.069,WEBACL-ALB,Default_Action,ALLOW,78.47.173.76,/,DE,HEAD,0,
2026-03-30 00:36:52.310,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:36:47.667,WEBACL-ALB,Default_Action,ALLOW,5.161.117.52,/,US,HEAD,0,
2026-03-30 00:36:47.362,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:36:47.357,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:36:44.540,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:36:44.524,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:36:28.628,WEBACL-ALB,Default_Action,ALLOW,216.244.66.228,/bases-tratamento-oncologico-fmusp,US,GET,0,
2026-03-30 00:36:21.076,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:36:21.064,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:36:16.907,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:36:13.254,WEBACL-ALB,Default_Action,ALLOW,178.156.189.113,/,US,HEAD,0,
2026-03-30 00:36:12.196,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:36:12.154,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:36:10.193,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:36:10.183,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:35:46.326,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:35:46.301,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:35:42.509,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:35:39.780,WEBACL-ALB,Default_Action,ALLOW,104.28.63.99,/,BR,GET,0,
2026-03-30 00:35:39.392,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:35:39.246,WEBACL-ALB,Default_Action,ALLOW,104.28.63.99,/,BR,GET,0,
2026-03-30 00:35:37.339,WEBACL-ALB,Default_Action,ALLOW,3.212.128.62,/,US,HEAD,0,
2026-03-30 00:35:37.332,WEBACL-ALB,Default_Action,ALLOW,3.212.128.62,/,US,HEAD,0,
2026-03-30 00:35:35.745,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:35:35.732,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:35:32.607,WEBACL-ALB,Default_Action,ALLOW,152.237.164.113,/endoapp/images/icones/apple-icon-180x180.png,BR,GET,0,
2026-03-30 00:35:32.607,WEBACL-ALB,Default_Action,ALLOW,152.237.164.113,/endoapp/images/icones/favicon-32x32.png,BR,GET,0,
2026-03-30 00:35:32.406,WEBACL-ALB,Default_Action,ALLOW,152.237.164.113,/endoapp/,BR,GET,0,
2026-03-30 00:35:13.633,WEBACL-ALB,Default_Action,ALLOW,66.249.70.139,/img/manole_logo.webp,US,GET,0,
2026-03-30 00:35:11.713,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:35:11.685,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:35:08.031,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:35:04.231,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:35:03.255,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:35:03.233,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:35:01.641,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:35:01.623,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:34:37.502,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:34:37.463,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:34:33.283,WEBACL-ALB,Default_Action,ALLOW,66.220.149.6,/meta.json,US,GET,0,
2026-03-30 00:34:33.222,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:34:32.922,WEBACL-ALB,Default_Action,ALLOW,66.220.149.115,/meta.json,US,GET,0,
2026-03-30 00:34:32.452,WEBACL-ALB,Default_Action,ALLOW,69.171.249.3,/meta.json,US,GET,0,
2026-03-30 00:34:32.104,WEBACL-ALB,Default_Action,ALLOW,69.171.249.9,/meta.json,US,GET,0,
2026-03-30 00:34:31.962,WEBACL-ALB,Default_Action,ALLOW,69.171.249.6,/meta.json,US,GET,0,
2026-03-30 00:34:30.457,WEBACL-ALB,Default_Action,ALLOW,178.156.185.127,/,US,HEAD,0,
2026-03-30 00:34:29.087,WEBACL-ALB,Default_Action,ALLOW,66.220.149.29,/meta.json,US,GET,0,
2026-03-30 00:34:29.050,WEBACL-ALB,Default_Action,ALLOW,66.220.149.10,/meta.json,US,GET,0,
2026-03-30 00:34:29.045,WEBACL-ALB,Default_Action,ALLOW,66.220.149.8,/meta.json,US,GET,0,
2026-03-30 00:34:28.596,WEBACL-ALB,Default_Action,ALLOW,66.220.149.20,/meta.json,US,GET,0,
2026-03-30 00:34:28.538,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:34:28.504,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:34:27.091,WEBACL-ALB,Default_Action,ALLOW,69.171.249.116,/meta.json,US,GET,0,
2026-03-30 00:34:26.660,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:34:26.646,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:34:02.845,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:34:02.658,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:34:02.207,WEBACL-ALB,Default_Action,ALLOW,69.63.184.114,/medicinadeemergencia,US,GET,0,
2026-03-30 00:34:01.896,WEBACL-ALB,Default_Action,ALLOW,69.63.184.5,/medicinadeemergencia,US,GET,0,
2026-03-30 00:34:01.862,WEBACL-ALB,Default_Action,ALLOW,69.63.184.114,/medicinadeemergencia,US,GET,0,
2026-03-30 00:34:01.504,WEBACL-ALB,Default_Action,ALLOW,69.63.184.29,/medicinadeemergencia,US,GET,0,
2026-03-30 00:34:00.698,WEBACL-ALB,Default_Action,ALLOW,69.63.184.17,/medicinadeemergencia,US,GET,0,
2026-03-30 00:34:00.475,WEBACL-ALB,Default_Action,ALLOW,69.63.184.30,/medicinadeemergencia,US,GET,0,
2026-03-30 00:33:58.149,WEBACL-ALB,Default_Action,ALLOW,178.156.189.113,/,US,HEAD,0,
2026-03-30 00:33:56.273,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:33:54.636,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:33:54.619,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:33:51.367,WEBACL-ALB,Default_Action,ALLOW,3.133.226.214,/,US,HEAD,0,
2026-03-30 00:33:51.329,WEBACL-ALB,Default_Action,ALLOW,3.133.226.214,/,US,HEAD,0,
2026-03-30 00:33:28.167,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:33:27.931,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:33:23.262,WEBACL-ALB,Default_Action,ALLOW,178.156.185.127,/,US,HEAD,0,
2026-03-30 00:33:21.465,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:33:20.316,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:33:20.305,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:33:19.189,WEBACL-ALB,Default_Action,ALLOW,78.46.190.63,/,DE,HEAD,0,
2026-03-30 00:33:18.841,WEBACL-ALB,Default_Action,ALLOW,78.46.190.63,/,DE,HEAD,0,
2026-03-30 00:33:18.595,WEBACL-ALB,Default_Action,ALLOW,78.46.190.63,/,DE,HEAD,0,
2026-03-30 00:33:17.810,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:33:17.790,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:33:10.575,WEBACL-ALB,Default_Action,ALLOW,191.121.238.87,/login/,BR,GET,0,
2026-03-30 00:32:54.223,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:32:54.137,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:32:48.878,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:32:47.352,WEBACL-ALB,Default_Action,ALLOW,5.161.75.7,/,US,HEAD,0,
2026-03-30 00:32:45.251,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:32:45.210,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:32:44.553,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:32:44.538,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:32:24.109,WEBACL-ALB,Default_Action,ALLOW,172.226.128.51,/,BR,GET,0,
2026-03-30 00:32:19.252,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:32:19.098,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:32:14.511,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:32:12.895,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:32:10.204,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:32:10.186,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:32:08.940,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:32:08.915,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:31:48.864,WEBACL-ALB,Default_Action,ALLOW,52.28.162.93,/,DE,HEAD,0,
2026-03-30 00:31:48.526,WEBACL-ALB,Default_Action,ALLOW,52.28.162.93,/,DE,HEAD,0,
2026-03-30 00:31:44.658,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:31:44.522,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:31:39.340,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:31:38.282,WEBACL-ALB,Default_Action,ALLOW,104.28.79.92,/,US,GET,0,
2026-03-30 00:31:37.751,WEBACL-ALB,Default_Action,ALLOW,104.28.79.92,/,US,GET,0,
2026-03-30 00:31:37.024,WEBACL-ALB,Default_Action,ALLOW,5.161.75.7,/,US,HEAD,0,
2026-03-30 00:31:36.147,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:31:36.135,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:31:34.428,WEBACL-ALB,Default_Action,ALLOW,52.22.236.30,/,US,HEAD,0,
2026-03-30 00:31:34.421,WEBACL-ALB,Default_Action,ALLOW,52.22.236.30,/,US,HEAD,0,
2026-03-30 00:31:10.704,WEBACL-ALB,Default_Action,ALLOW,5.161.117.52,/,US,HEAD,0,
2026-03-30 00:31:10.658,WEBACL-ALB,Default_Action,ALLOW,5.161.117.52,/,US,HEAD,0,
2026-03-30 00:31:05.371,WEBACL-ALB,Default_Action,ALLOW,178.156.189.113,/,US,HEAD,0,
2026-03-30 00:31:02.064,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:31:01.543,WEBACL-ALB,countryblock,BLOCK,182.42.104.32,/,CN,GET,0,
2026-03-30 00:31:01.392,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:31:01.366,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:31:00.146,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:31:00.121,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:30:43.570,WEBACL-ALB,Default_Action,ALLOW,66.249.74.1,/favicon.ico,US,GET,0,
2026-03-30 00:30:43.537,WEBACL-ALB,Default_Action,ALLOW,66.249.74.2,/img/favicon.png,US,GET,0,
2026-03-30 00:30:41.557,WEBACL-ALB,Default_Action,ALLOW,66.249.74.15,/,US,GET,0,
2026-03-30 00:30:40.917,WEBACL-ALB,Default_Action,ALLOW,66.249.74.15,/,US,GET,0,
2026-03-30 00:30:36.377,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:30:36.355,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:30:30.129,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:30:27.428,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:30:25.825,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:30:25.817,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:30:25.426,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:30:25.408,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:30:11.378,WEBACL-ALB,AWS-AWSManagedRulesLinuxRuleSet,BLOCK,84.233.199.157,/,US,GET,0,
2026-03-30 00:30:01.225,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:30:01.204,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:29:55.222,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:29:53.871,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:29:52.781,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,61.245.11.87,/,PH,POST,0,
2026-03-30 00:29:52.314,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,61.245.11.87,/hello.world,PH,POST,0,
2026-03-30 00:29:51.377,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:29:51.335,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:29:51.333,WEBACL-ALB,Default_Action,ALLOW,52.15.147.27,/,US,HEAD,0,
2026-03-30 00:29:51.289,WEBACL-ALB,Default_Action,ALLOW,52.15.147.27,/,US,HEAD,0,
2026-03-30 00:29:49.977,WEBACL-ALB,Default_Action,ALLOW,31.13.103.115,/meta.json,DK,GET,0,
2026-03-30 00:29:27.498,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:29:27.488,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:29:20.336,WEBACL-ALB,Default_Action,ALLOW,5.161.117.52,/,US,HEAD,0,
2026-03-30 00:29:18.000,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:29:17.772,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:29:17.762,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:29:17.462,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:29:17.416,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:28:52.842,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:28:52.825,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:28:46.471,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:28:43.377,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:28:43.069,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:28:43.050,WEBACL-ALB,Default_Action,ALLOW,5.161.61.238,/,US,HEAD,0,
2026-03-30 00:28:42.526,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:28:42.515,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:28:27.589,WEBACL-ALB,Default_Action,ALLOW,69.63.184.33,/robots.txt,US,GET,0,
2026-03-30 00:28:18.203,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:28:18.179,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:28:17.390,WEBACL-ALB,Default_Action,ALLOW,47.128.34.31,/epub_2ed/9786555763379.epub_FILES/OEBPS/Text/chapter093.xhtml,SG,GET,0,
2026-03-30 00:28:13.959,WEBACL-ALB,Default_Action,ALLOW,49.13.167.123,/,DE,HEAD,0,
2026-03-30 00:28:13.620,WEBACL-ALB,Default_Action,ALLOW,49.13.167.123,/,DE,HEAD,0,
2026-03-30 00:28:13.087,WEBACL-ALB,Default_Action,ALLOW,49.13.167.123,/,DE,HEAD,0,
2026-03-30 00:28:11.361,WEBACL-ALB,Default_Action,ALLOW,178.156.187.238,/,US,HEAD,0,
2026-03-30 00:28:09.917,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:28:08.443,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:28:08.397,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:28:08.292,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:28:08.274,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:27:44.437,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:27:44.281,WEBACL-ALB,Default_Action,ALLOW,5.161.113.195,/,US,HEAD,0,
2026-03-30 00:27:36.348,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:27:34.961,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:27:34.500,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:27:34.478,WEBACL-ALB,Default_Action,ALLOW,178.156.184.20,/,US,HEAD,0,
2026-03-30 00:27:34.362,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:27:34.351,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
2026-03-30 00:27:09.632,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:27:09.616,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:27:08.943,WEBACL-ALB,Default_Action,ALLOW,179.222.12.17,/uti/,BR,GET,0,
2026-03-30 00:27:01.255,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:27:00.724,WEBACL-ALB,Default_Action,ALLOW,3.149.57.90,/,US,HEAD,0,
2026-03-30 00:26:59.779,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:26:59.762,WEBACL-ALB,Default_Action,ALLOW,5.161.215.244,/,US,HEAD,0,
2026-03-30 00:26:59.526,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:26:59.495,WEBACL-ALB,Default_Action,ALLOW,18.116.205.62,/,US,HEAD,0,
2026-03-30 00:26:49.066,WEBACL-ALB,Default_Action,ALLOW,47.128.34.7,/epub_2ed/9786555763379.epub_FILES/OEBPS/Text/chapter093.xhtml,SG,GET,0,
2026-03-30 00:26:44.418,WEBACL-ALB,Default_Action,ALLOW,3.79.134.69,/,DE,HEAD,0,
2026-03-30 00:26:44.117,WEBACL-ALB,Default_Action,ALLOW,3.79.134.69,/,DE,HEAD,0,
2026-03-30 00:26:42.517,WEBACL-ALB,Default_Action,ALLOW,146.75.191.26,/,BR,GET,0,
2026-03-30 00:26:42.067,WEBACL-ALB,Default_Action,ALLOW,146.75.191.26,/,BR,GET,0,
2026-03-30 00:26:35.737,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:26:35.650,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:26:27.025,WEBACL-ALB,Default_Action,ALLOW,34.198.201.66,/,US,HEAD,0,
2026-03-30 00:26:26.827,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:26:26.805,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:26:26.657,WEBACL-ALB,Default_Action,ALLOW,5.161.177.47,/,US,HEAD,0,
2026-03-30 00:26:25.068,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:26:25.054,WEBACL-ALB,Default_Action,ALLOW,52.87.72.16,/,US,HEAD,0,
2026-03-30 00:26:01.389,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:26:01.316,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:25:52.323,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:25:52.268,WEBACL-ALB,Default_Action,ALLOW,178.156.185.127,/,US,HEAD,0,
2026-03-30 00:25:52.111,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:25:52.098,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:25:51.249,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:25:51.235,WEBACL-ALB,Default_Action,ALLOW,178.156.189.249,/,US,HEAD,0,
2026-03-30 00:25:25.984,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:25:25.711,WEBACL-ALB,Default_Action,ALLOW,3.20.63.178,/,US,HEAD,0,
2026-03-30 00:25:18.841,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:25:18.832,WEBACL-ALB,Default_Action,ALLOW,54.87.112.51,/,US,HEAD,0,
2026-03-30 00:25:18.238,WEBACL-ALB,Default_Action,ALLOW,178.156.189.113,/,US,HEAD,0,
2026-03-30 00:25:17.902,WEBACL-ALB,Default_Action,ALLOW,5.161.194.92,/,US,HEAD,0,
2026-03-30 00:25:17.236,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:25:17.225,WEBACL-ALB,Default_Action,ALLOW,178.156.181.172,/,US,HEAD,0,
2026-03-30 00:25:07.265,WEBACL-ALB,Default_Action,ALLOW,216.244.66.228,/robots.txt,US,GET,0,
2026-03-30 00:25:07.071,WEBACL-ALB,Default_Action,ALLOW,216.244.66.228,/robots.txt,US,GET,0,
2026-03-30 00:25:07.059,WEBACL-ALB,Default_Action,ALLOW,216.244.66.228,/robots.txt,US,GET,0,
2026-03-30 00:25:04.487,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,83.248.184.152,/public/index.php,SE,GET,0,
2026-03-30 00:25:04.382,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,83.248.184.152,/index.php,SE,GET,0,
2026-03-30 00:25:00.187,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,83.248.184.152,/,SE,POST,0,
2026-03-30 00:24:59.973,WEBACL-ALB,AWS-AWSManagedRulesPHPRuleSet,BLOCK,83.248.184.152,/hello.world,SE,POST,0,
2026-03-30 00:24:51.742,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:24:51.720,WEBACL-ALB,Default_Action,ALLOW,5.161.73.160,/,US,HEAD,0,
2026-03-30 00:24:44.697,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:24:44.685,WEBACL-ALB,Default_Action,ALLOW,178.156.185.231,/,US,HEAD,0,
2026-03-30 00:24:44.498,WEBACL-ALB,Default_Action,ALLOW,54.167.223.174,/,US,HEAD,0,
