@timestamp,regra,acao,ip_origem,pais,metodo,uri
2026-03-30 01:06:05.242,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-30 01:06:04.467,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:06:04.452,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:06:04.174,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-30 01:06:04.165,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-30 01:05:47.358,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-30 01:05:47.275,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-30 01:05:39.311,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:05:31.468,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-30 01:05:29.202,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:05:29.192,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:05:29.083,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:05:29.071,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:05:12.273,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:05:12.067,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:05:05.279,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-30 01:04:56.704,Default_Action,ALLOW,178.156.185.231,US,HEAD,/
2026-03-30 01:04:55.553,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-30 01:04:55.540,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-30 01:04:55.443,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-30 01:04:55.404,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-30 01:04:36.939,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-30 01:04:36.920,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-30 01:04:30.472,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-30 01:04:22.026,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-30 01:04:21.737,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-30 01:04:21.700,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-30 01:04:21.175,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:04:21.164,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:04:03.517,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-30 01:04:03.468,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-30 01:03:56.366,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-30 01:03:50.253,Default_Action,ALLOW,168.119.96.239,DE,HEAD,/
2026-03-30 01:03:49.719,Default_Action,ALLOW,168.119.96.239,DE,HEAD,/
2026-03-30 01:03:49.486,Default_Action,ALLOW,168.119.96.239,DE,HEAD,/
2026-03-30 01:03:48.685,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-30 01:03:47.512,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:03:47.495,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:03:47.474,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:03:47.461,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:03:46.820,Default_Action,ALLOW,173.252.95.112,US,GET,/meta.json
2026-03-30 01:03:46.245,Default_Action,ALLOW,173.252.95.113,US,GET,/meta.json
2026-03-30 01:03:37.003,Default_Action,ALLOW,173.252.95.115,US,GET,/meta.json
2026-03-30 01:03:33.008,Default_Action,ALLOW,173.252.95.41,US,GET,/meta.json
2026-03-30 01:03:32.904,Default_Action,ALLOW,173.252.95.51,US,GET,/meta.json
2026-03-30 01:03:28.281,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-30 01:03:28.089,Default_Action,ALLOW,54.87.112.51,US,HEAD,/
2026-03-30 01:03:22.748,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-30 01:03:14.278,Default_Action,ALLOW,52.22.236.30,US,HEAD,/
2026-03-30 01:03:12.990,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-30 01:03:12.981,Default_Action,ALLOW,3.212.128.62,US,HEAD,/
2026-03-30 01:03:12.724,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:03:12.708,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:02:53.162,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:02:53.145,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:02:47.366,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-30 01:02:40.550,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-30 01:02:39.277,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-30 01:02:39.243,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-30 01:02:38.823,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-30 01:02:38.811,Default_Action,ALLOW,34.198.201.66,US,HEAD,/
2026-03-30 01:02:26.496,Default_Action,ALLOW,173.252.79.1,US,GET,/meta.json
2026-03-30 01:02:18.497,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:02:18.478,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:02:17.475,Default_Action,ALLOW,18.192.166.72,DE,HEAD,/
2026-03-30 01:02:17.184,Default_Action,ALLOW,18.192.166.72,DE,HEAD,/
2026-03-30 01:02:11.970,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-30 01:02:06.421,Default_Action,ALLOW,178.156.189.249,US,HEAD,/
2026-03-30 01:02:05.691,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:02:05.676,Default_Action,ALLOW,178.156.185.127,US,HEAD,/
2026-03-30 01:02:04.839,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:02:04.824,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:01:44.640,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-30 01:01:44.539,Default_Action,ALLOW,178.156.184.20,US,HEAD,/
2026-03-30 01:01:38.846,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-30 01:01:31.693,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-30 01:01:30.214,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:01:30.201,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:01:29.511,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-30 01:01:29.500,Default_Action,ALLOW,54.167.223.174,US,HEAD,/
2026-03-30 01:01:09.556,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-30 01:01:09.506,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-30 01:01:04.482,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-30 01:00:57.368,Default_Action,ALLOW,3.133.226.214,US,HEAD,/
2026-03-30 01:00:55.682,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-30 01:00:55.667,Default_Action,ALLOW,5.161.194.92,US,HEAD,/
2026-03-30 01:00:54.154,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-30 01:00:54.115,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-30 01:00:36.159,Default_Action,ALLOW,191.205.5.186,BR,GET,/uti/
2026-03-30 01:00:34.928,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-30 01:00:34.898,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-30 01:00:31.468,Default_Action,ALLOW,5.161.117.52,US,HEAD,/
2026-03-30 01:00:26.719,Default_Action,ALLOW,31.13.103.112,DK,GET,/meta.json
2026-03-30 01:00:22.475,Default_Action,ALLOW,52.15.147.27,US,HEAD,/
2026-03-30 01:00:21.352,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:00:21.345,Default_Action,ALLOW,52.87.72.16,US,HEAD,/
2026-03-30 01:00:19.346,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:00:19.332,Default_Action,ALLOW,5.161.75.7,US,HEAD,/
2026-03-30 01:00:11.763,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:11.061,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:10.371,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:09.653,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:08.975,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:08.318,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:07.651,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:06.936,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:06.222,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:05.557,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:04.886,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:04.247,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:03.563,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:02.883,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:02.202,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:01.538,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:00.837,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 01:00:00.539,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:00:00.414,Default_Action,ALLOW,5.161.215.244,US,HEAD,/
2026-03-30 01:00:00.153,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:59.483,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:58.811,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:58.127,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:57.455,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:56.858,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-30 00:59:56.798,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:56.122,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:55.400,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:54.736,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:54.052,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:53.375,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:52.678,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:51.986,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:51.313,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:50.645,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:49.985,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:49.329,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:48.667,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:47.999,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:47.329,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:46.950,Default_Action,ALLOW,3.149.57.90,US,HEAD,/
2026-03-30 00:59:46.658,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:46.192,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-30 00:59:46.180,Default_Action,ALLOW,5.161.113.195,US,HEAD,/
2026-03-30 00:59:45.998,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:45.332,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:44.943,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-30 00:59:44.935,Default_Action,ALLOW,178.156.189.113,US,HEAD,/
2026-03-30 00:59:44.636,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:43.990,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:43.957,Default_Action,ALLOW,200.192.20.221,BR,GET,/painel/
2026-03-30 00:59:43.338,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:42.659,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:41.988,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:41.301,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:40.622,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:39.943,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:39.233,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:38.557,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:37.891,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:37.216,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:36.518,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:35.827,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:35.131,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:34.454,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:33.776,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:33.083,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:32.409,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:31.754,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:31.091,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:30.410,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:29.732,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:29.078,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:28.406,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:27.736,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:27.074,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:26.392,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:25.702,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-30 00:59:25.687,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:25.678,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-30 00:59:25.004,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:24.331,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:23.599,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:22.917,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:22.463,Default_Action,ALLOW,18.116.205.62,US,HEAD,/
2026-03-30 00:59:22.245,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:21.559,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:20.853,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:20.190,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:19.527,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:18.844,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:18.186,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:17.482,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:16.816,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:16.153,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:15.479,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:14.790,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:14.123,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:13.469,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:12.780,Default_Action,ALLOW,47.128.35.100,SG,GET,/img/cursos/psicanalista/201503191552-sumario_DaPalavra.pdf
2026-03-30 00:59:11.972,Default_Action,ALLOW,3.20.63.178,US,HEAD,/
2026-03-30 00:59:11.460,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-30 00:59:11.442,Default_Action,ALLOW,5.161.73.160,US,HEAD,/
2026-03-30 00:59:10.092,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-30 00:59:10.073,Default_Action,ALLOW,5.161.61.238,US,HEAD,/
2026-03-30 00:58:59.418,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-mail.php
2026-03-30 00:58:59.398,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-login.php
2026-03-30 00:58:59.376,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-load.php
2026-03-30 00:58:59.348,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-links-opml.php
2026-03-30 00:58:59.326,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-headre.php
2026-03-30 00:58:59.304,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-cron.php
2026-03-30 00:58:59.284,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-config.php
2026-03-30 00:58:59.262,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-config-sample.php
2026-03-30 00:58:59.240,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-conffq.php
2026-03-30 00:58:59.220,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-comments-post.php
2026-03-30 00:58:59.198,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-blog-header.php
2026-03-30 00:58:59.178,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-activate.php
2026-03-30 00:58:59.149,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/settings.php
2026-03-30 00:58:59.127,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/php.ini
2026-03-30 00:58:59.096,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/main.php
2026-03-30 00:58:59.074,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/login.php
2026-03-30 00:58:59.049,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/license.txt
2026-03-30 00:58:59.019,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/init.php
2026-03-30 00:58:58.998,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/index.php
2026-03-30 00:58:58.954,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/goods.php
2026-03-30 00:58:58.933,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/g.php
2026-03-30 00:58:58.910,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/config.php
2026-03-30 00:58:58.889,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/config-backup.php
2026-03-30 00:58:58.865,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/bootstrap.php
2026-03-30 00:58:58.844,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/app.php
2026-03-30 00:58:58.823,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/adminfuns.php
2026-03-30 00:58:58.801,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/admin.php
2026-03-30 00:58:58.781,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/simple.php
2026-03-30 00:58:58.758,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-includes/packed.php
2026-03-30 00:58:58.736,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-includes/pomo/install.php
2026-03-30 00:58:58.716,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-includes/mah.php
2026-03-30 00:58:58.694,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/.well-known/themes.php
2026-03-30 00:58:58.672,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/wp-admin/tools.php
2026-03-30 00:58:58.651,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/file.php
2026-03-30 00:58:58.630,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/about.php
2026-03-30 00:58:58.610,AWS-AWSManagedRulesCommonRuleSet,BLOCK,20.48.232.178,CA,GET,/fm.php
